,,#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,#8,,,,,,,,,,,,,,,,,,,,,,,,,,,,#9,,,,,,,,,,,,,,,,,,,,,,,,,,,,#10,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,,,,,,SET1,,,,SET2,,,,SET3,,,,SET4,,,,SET5,,,,SET6,,,
Band,Gray,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,VREG1_REF2047,VREG1_REF1,AM1,AM0,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B,Vreg,R,G,B
